fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.45,left,1,0.879,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.25,left,1,0.843,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.6,left,1,0.526,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.9,left,1,0.942,,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,space,3.758,3,0,3,0,1,2,2,0,96,15,1,95
0.95,left,1,0.56,,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
1.25,right,1,0.759,,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,6,1,95
1.2,left,1,0.58,,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,1,1,95
0.55,right,1,0.596,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,40,1,95
0.95,left,1,0.661,,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,28,1,95
0.5,right,1,0.614,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,20,1,95
1.55,left,1,0.696,,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,31,1,95
0.55,right,1,0.663,,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,25,1,95
0.7,left,1,0.514,,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,14,1,95
1.35,right,1,0.58,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,23,1,95
0.95,right,1,0.512,,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,8,1,95
1.35,left,1,0.496,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,35,1,95
1,right,1,0.497,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,43,1,95
0.95,right,1,0.447,,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,9,1,95
0.55,left,0,0.447,,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,26,1,95
1.1,right,1,0.596,,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,27,1,95
0.7,left,1,0.612,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2019-03-04_15h35.25.206,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,19,1,95
