fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.45,left,1,0.814,1,0,3,1,1,2,stim/both.png,stim/congLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.05,left,1,0.663,1,0,3,2,1,2,stim/centre.png,stim/congLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,,,,,,,,,,,,
0.9,left,1,0.563,1,0,3,0,1,2,stim/upper.png,stim/congLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,,,,,,,,,,,,
1.1,left,1,0.798,,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,space,5.826,3,0,3,0,1,2,2,0,96,2,1,95
0.9,right,1,0.681,,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,10,1,95
1.2,left,0,0.547,,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,24,1,95
0.95,right,1,0.549,,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,8,1,95
1.45,left,1,0.642,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,34,1,95
0.65,left,1,0.647,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,32,1,95
1,left,1,0.813,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,18,1,95
0.6,right,1,0.961,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,37,1,95
1.2,right,1,0.808,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,39,1,95
1.3,left,1,0.781,,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,45,1,95
0.55,left,1,0.781,,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,28,1,95
1.1,right,1,0.682,,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,27,1,95
0.6,right,1,0.775,,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,26,1,95
1.05,left,0,0.595,,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,21,1,95
1.2,right,1,0.613,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,36,1,95
0.9,right,1,0.614,,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,9,1,95
1.4,left,1,0.598,,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,0,1,95
1.55,right,0,0.81,,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2019-02-25_10h31.55.555,ANT,3.0.0b12,60,,,3,0,3,0,1,2,2,0,96,31,1,95
